question_id,algebraic_word_problem,reference_answer,step_by_step_solution,predicted_answer,topic,difficulty,rougeL_score,bleu_score
41,"Machine X can complete a task in 9 hours, and Machine Y can complete it in 12 hours. After working together for 4 hours, Machine X breaks down. How long will Machine Y take to finish the task?",5.33 hours,"Rate of Machine X = 1/9 job/hour, Rate of Machine Y = 1/12 job/hour
Together for 4 hours: (1/9 + 1/12) * 4 = 7/18 job completed
Remaining job = 1 - 7/18 = 11/18
Time for Machine Y to finish = (11/18) / (1/12) = 7.33 hours","Solve the following math problem: Machine X can complete a task in 9 hours, and Machine Y can complete it in 12 hours. After working together for 4 hours, Machine X breaks down. How long will Machine Y take to finish the task?
Answer: Let the total work be 36 units (LCM of 9 and 12).
Machine X can complete 4 units of work in an hour.
Machine Y can complete 3 units of work in an hour.
Together, they can complete 7 units of work in an hour.
After working for 4 hours, they have completed 28 units of work.
The remaining work is 36 - 28 = 8 units.
Now, only Machine Y is working, so it can complete the remaining work in 8/3 hours.
Therefore, the total time taken to complete the task is 4 + 8/3 = 20/3 hours or",Work Problems (Complex),Hard,0.013698630136986302,5.259175947622844e-232
42,"A shopkeeper sells an item for $150, making a 10% profit. What was the cost price of the item?",$136.36,"Selling price = Cost price * (1 + Profit %)
150 = Cost price * 1.1
Cost price = 150 / 1.1 = $136.36","Solve the following math problem: A shopkeeper sells an item for $150, making a 10% profit. What was the cost price of the item?
Answer: Let the cost price of the item be x.
Selling price = Cost price + Profit
150 = x + 0.1x
150 = 1.1x
x = 150/1.1
x = 136.36
Therefore, the cost price of the item was $136.36.
The answer is $136.36.",Profit and Loss,Hard,0.05714285714285715,0.0
43,Mike starts with 10 pencils. He gives away 2 pencils each day. How many pencils will he have after 5 days?,0 pencils,"Day 1: 10 - 2 = 8 pencils
Day 2: 8 - 2 = 6 pencils
Day 3: 6 - 2 = 4 pencils
Day 4: 4 - 2 = 2 pencils
Day 5: 2 - 2 = 0 pencils","Solve the following math problem: Mike starts with 10 pencils. He gives away 2 pencils each day. How many pencils will he have after 5 days?
Answer: On the first day, Mike gives away 2 pencils, so he has 10 - 2 = 8 pencils.
On the second day, he gives away another 2 pencils, so he has 8 - 2 = 6 pencils.
This pattern continues until the fifth day, where he gives away another 2 pencils, leaving him with 2 pencils.
Therefore, after 5 days, Mike will have 2 pencils.
The answer is 2.",Simple Equations,Easy,0.021276595744680847,5.820234933757166e-232
44,A notebook costs $4.50. How much will 5 notebooks cost?,$22.50,5 notebooks * $4.50/notebook = $22.50,"Solve the following math problem: A notebook costs $4.50. How much will 5 notebooks cost?
Answer: To find the total cost of 5 notebooks, we need to multiply the cost of one notebook by the number of notebooks. 

Cost of one notebook = $4.50
Number of notebooks = 5

Total cost = Cost of one notebook * Number of notebooks
Total cost = $4.50 * 5
Total cost = $22.50

Therefore, 5 notebooks will cost $22.50.
The answer is $22.50.",Basic Arithmetic,Easy,0.04938271604938272,6.091662401187491e-232
45,"Tom is 3 years younger than Jack. If Jack is 15, how old is Tom?",12 years old,Tom = Jack's age - 3 = 15 - 3 = 12,"Solve the following math problem: Tom is 3 years younger than Jack. If Jack is 15, how old is Tom?
Answer: To solve this problem, we first need to identify the relationship between Tom and Jack's ages. We know that Tom is 3 years younger than Jack. We are also given that Jack is 15 years old.

To find Tom's age, we can subtract 3 years from Jack's age:
15 - 3 = 12

The answer is Tom is 12 years old.",Age Problems (Basic),Easy,0.06976744186046512,2.1745921280630745e-155
46,A car travels at 50 miles per hour. How far does it travel in 4 hours?,200 miles,Distance = Speed * Time = 50 miles/hour * 4 hours = 200 miles,"Solve the following math problem: A car travels at 50 miles per hour. How far does it travel in 4 hours?
Answer: To find the distance traveled, we can use the formula: distance = speed × time.
Substituting the given values, we get:
distance = 50 × 4
distance = 200 miles
Therefore, the car travels 200 miles in 4 hours.",Distance-Rate-Time,Easy,0.0689655172413793,2.2806542110652185e-155
47,John and Mike together have 90 dollars. John has 20 dollars more than Mike. How much does each have?,John has 55 dollars and Mike has 35 dollars,"Let Mike's dollars = x
John's dollars = x + 20
x + (x + 20) = 90
2x + 20 = 90
2x = 70
x = 35
John = 55, Mike = 35","Solve the following math problem: John and Mike together have 90 dollars. John has 20 dollars more than Mike. How much does each have?
Answer: Let's call the amount of money Mike has ""m"". Then, John has ""m+20"" dollars. Together, they have 90 dollars, so we can set up the equation: 
m + (m+20) = 90 
Simplifying this equation, we get: 
2m + 20 = 90 
2m = 70 
m = 35 
So Mike has 35 dollars, and John has 55 dollars (35+20). 
The answer is Mike has 35 dollars and John has 55 dollars.",Equations with Two Variables,Medium,0.1568627450980392,0.052399248946273846
48,"A solution contains 40% salt. If there are 20 liters of solution, how much salt is in the solution?",8 liters of salt,Amount of salt = 40% of 20 liters = 0.4 * 20 = 8 liters,"Solve the following math problem: A solution contains 40% salt. If there are 20 liters of solution, how much salt is in the solution?
Answer: To find the amount of salt in the solution, we need to calculate 40% of 20 liters.
First, we convert 40% to a decimal by dividing it by 100: 40/100 = 0.4.
Next, we multiply 0.4 by 20 liters to find the amount of salt: 0.4 * 20 = 8 liters.
Therefore, there are 8 liters of salt in the solution.
The answer is 8 liters.",Mixture Problems,Medium,0.08333333333333333,0.024732252134341038
49,A car and a bike together can cover a distance in 2 hours. The car alone can cover it in 1.5 hours. How long will the bike take to cover the distance alone?,6 hours,"Rate of car = 1/1.5 distance/hour, Rate of bike = 1/x distance/hour
Together: 1/1.5 + 1/x = 1/2
Solve for x = 6 hours","Solve the following math problem: A car and a bike together can cover a distance in 2 hours. The car alone can cover it in 1.5 hours. How long will the bike take to cover the distance alone?
Answer: Let's assume that the bike takes x hours to cover the distance alone.
The car and the bike together can cover the distance in 2 hours, so their combined speed is 1/2 of the distance per hour.
The car alone can cover the distance in 1.5 hours, so its speed is 2/3 of the distance per hour.
The bike's speed is the remaining distance covered in 1 hour, which is 1 - 2/3 = 1/3 of the distance per hour.
Now we can set up an equation to solve for x:
1/3 + 1/2 = 1/x
Multiplying both sides by 6x,",Work Problems,Medium,0.013422818791946308,5.296345581277523e-232
50,"In 3 years, Anna will be three times as old as she was 5 years ago. How old is Anna now?",7 years old,"Let Anna's current age = x
In 3 years, Anna's age = x + 3
5 years ago, Anna's age = x - 5
x + 3 = 3(x - 5)
x + 3 = 3x - 15
x = 7","Solve the following math problem: In 3 years, Anna will be three times as old as she was 5 years ago. How old is Anna now?
Answer: Let x represent Anna's current age. In 3 years, her age will be x + 3. Five years ago, her age was x - 5. According to the problem, in 3 years, Anna will be three times as old as she was 5 years ago. We can represent this as the equation:

x + 3 = 3(x - 5)

Expanding the equation, we get:

x + 3 = 3x - 15

Now, we'll solve for x:

2x = 18
x = 9

So, Anna is currently 9 years old. The answer is 9.",Age Problems (Complex),Medium,0.034482758620689655,6.545917251136179e-232
51,A laptop is priced at $900 with a 20% discount. What is the sale price?,$720,Sale price = $900 * (1 - 0.20) = $900 * 0.80 = $720,"Solve the following math problem: A laptop is priced at $900 with a 20% discount. What is the sale price?
Answer: To find the sale price, we need to calculate the discount amount and subtract it from the original price. 

Step 1: Calculate the discount amount.
Discount amount = 20% of $900
Discount amount = 0.2 * $900
Discount amount = $180

Step 2: Subtract the discount amount from the original price.
Sale price = Original price - Discount amount
Sale price = $900 - $180
Sale price = $720

The answer is $720.",Percentage Problems,Easy,0.022988505747126436,5.8509496409345615e-232
52,A car travels 100 miles in 2 hours. What is the average speed?,50 miles per hour,Speed = Distance / Time = 100 miles / 2 hours = 50 miles per hour,"Solve the following math problem: A car travels 100 miles in 2 hours. What is the average speed?
Answer: To find the average speed, we divide the total distance traveled by the total time taken. In this case, the car traveled 100 miles in 2 hours. So, the average speed is 100 miles divided by 2 hours, which is 50 miles per hour.

The answer is 50 miles per hour.",Distance-Rate-Time,Easy,0.1081081081081081,7.984724012411008e-79
53,"Jack buys 3 shirts, each priced at $30. He gets a $15 discount. How much does he pay?",$75,"Total = 3 * $30 = $90
Discount = $15
Final amount = $90 - $15 = $75","Solve the following math problem: Jack buys 3 shirts, each priced at $30. He gets a $15 discount. How much does he pay?
Answer: To find out how much Jack pays, we need to calculate the total cost of the shirts and then subtract the discount amount.

The cost of one shirt is $30, and Jack buys 3 shirts. So, the total cost of the shirts is 3 * $30 = $90.

Now, we need to subtract the discount amount of $15 from the total cost. 

$90 - $15 = $75.

Therefore, Jack pays $75 for the shirts.

The answer is $75.",Simple Equations,Easy,0.020202020202020204,5.732687664195737e-232
54,A square has a side length of 6 meters. What is its area?,36 square meters,Area = side^2 = 6^2 = 36 square meters,"Solve the following math problem: A square has a side length of 6 meters. What is its area?
Answer: To find the area of a square, we need to multiply the length of one side by itself. In this case, the side length is 6 meters. So, the area of the square is 6 meters multiplied by 6 meters, which is 36 square meters.
Therefore, the area of the square is 36 square meters. The answer is 36 square meters.",Geometry,Easy,0.07228915662650602,2.2017766405070104e-155
55,"Tom has 3 times as many books as Lisa. Together, they have 80 books. How many books does each have?","Tom has 60 books, Lisa has 20 books","Let Lisa's books = x
Tom's books = 3x
x + 3x = 80
4x = 80
x = 20, 3x = 60","Solve the following math problem: Tom has 3 times as many books as Lisa. Together, they have 80 books. How many books does each have?
Answer: Let's assume that Lisa has x books. Since Tom has 3 times as many books as Lisa, Tom has 3x books.
According to the problem, the total number of books they have is 80. So, we can write the equation as:
x + 3x = 80
Combining like terms, we get:
4x = 80
To solve for x, we divide both sides of the equation by 4:
x = 20
Therefore, Lisa has 20 books and Tom has 3 times as many, which is 3 * 20 = 60 books.
The answer is Lisa has 20 books and",Equations with Two Variables,Medium,0.12598425196850394,0.022332071381916715
56,"A company’s revenue increased by 15% this year. Last year’s revenue was $120,000. What is this year’s revenue?","$138,000","New revenue = $120,000 * (1 + 0.15) = $120,000 * 1.15 = $138,000","Solve the following math problem: A company’s revenue increased by 15% this year. Last year’s revenue was $120,000. What is this year’s revenue?
Answer: To solve this problem, we need to calculate 15% of last year’s revenue and add it to last year’s revenue to get this year’s revenue. 

15% of $120,000 is (15/100) x $120,000 = $18,000 

Adding $18,000 to last year’s revenue of $120,000 gives us this year’s revenue: 

$120,000 + $18,000 = $138,000 

Therefore, this year’s",Percentage Problems,Medium,0.041237113402061855,6.110848977001762e-232
57,A train is moving at 80 miles per hour. How far will it travel in 3.5 hours?,280 miles,Distance = Speed * Time = 80 miles/hour * 3.5 hours = 280 miles,"Solve the following math problem: A train is moving at 80 miles per hour. How far will it travel in 3.5 hours?
Answer: To solve this problem, we need to use the formula: distance = speed x time.
Given that the train is moving at a speed of 80 miles per hour and it travels for 3.5 hours, we can calculate the distance it covers as follows:
distance = speed x time
distance = 80 x 3.5
distance = 280 miles
Therefore, the train will travel 280 miles in 3.5 hours.",Distance-Rate-Time,Medium,0.043010752688172046,1.864699005416488e-155
58,"A rectangle has a perimeter of 60 meters. If the length is twice the width, what are the dimensions of the rectangle?","Length = 20 meters, Width = 10 meters","Let width = w, length = 2w
Perimeter = 2(l + w) = 60
2(2w + w) = 60
6w = 60
w = 10, l = 20","Solve the following math problem: A rectangle has a perimeter of 60 meters. If the length is twice the width, what are the dimensions of the rectangle?
Answer: Let the width of the rectangle be $w$ meters. Then the length is $2w$ meters. The perimeter of the rectangle is the sum of the four sides, so we have:

$2w + 2(2w) = 60$

Simplifying the equation, we get:

$6w = 60$

Dividing both sides by 6, we get:

$w = 10$

So the width of the rectangle is 10 meters, and the length is twice that, or 20 meters.

The answer is: The dimensions of the rectangle are 10 meters by 20 meters.",Geometry,Medium,0.08620689655172414,2.2010804264625036e-155
