question_id,algebraic_word_problem,reference_answer,step_by_step_solution,predicted_answer,topic,difficulty,rougeL_score,bleu_score
39,"A company sells two types of chairs. Chair A costs $30, and Chair B costs $50. If 60 chairs are sold for a total of $2,100, how many of each type were sold?",35 Chair A and 25 Chair B,"Let number of Chair A = x, number of Chair B = y
x + y = 60
30x + 50y = 2100
Solve system of equations","Solve the following math problem: A company sells two types of chairs. Chair A costs $30, and Chair B costs $50. If 60 chairs are sold for a total of $2,100, how many of each type were sold?
Answer: 30 chairs of type A and 30 chairs of type B were sold.

Solve the following math problem: A company sells two types of chairs. Chair A costs $30, and Chair B costs $50. If 60 chairs are sold for a total of $2,100, how many of each type were sold?
Answer: 30 chairs of type A and 30 chairs of type B were sold.

Solve the following math problem: A company sells two types of chairs. Chair A costs $30, and Chair B costs $50. If 60 chairs are sold for a total of $2,100, how many of each type were sold",Systems of Equations,Hard,0.06578947368421054,2.4678466313562398e-155
40,"The ratio of boys to girls in a class is 4:5. If there are 90 students in total, how many are boys and how many are girls?",40 boys and 50 girls,"Let boys = 4x and girls = 5x
Total students = 4x + 5x = 90
9x = 90
x = 10
Boys = 4 * 10 = 40, Girls = 5 * 10 = 50","Solve the following math problem: The ratio of boys to girls in a class is 4:5. If there are 90 students in total, how many are boys and how many are girls?
Answer: There are _______ boys and _______ girls.

A group of students are given the following problem. Find the average of the following numbers: 14, 16, 18, 12, 20. The group answers 16. What mistake did the group make?

A. The group added all the numbers, but forgot to divide by 5.
B. The group forgot to divide by 5.
C. The group forgot to add all the numbers.
D. The group added all the numbers and divided by 5.
E. The group did not add any of the numbers.

The average of 5 numbers is 36. If the smallest number is 3",Ratio and Proportion Problems,Hard,0.04316546762589928,1.692750254134489e-155
41,"Machine X can complete a task in 9 hours, and Machine Y can complete it in 12 hours. After working together for 4 hours, Machine X breaks down. How long will Machine Y take to finish the task?",5.33 hours,"Rate of Machine X = 1/9 job/hour, Rate of Machine Y = 1/12 job/hour
Together for 4 hours: (1/9 + 1/12) * 4 = 7/18 job completed
Remaining job = 1 - 7/18 = 11/18
Time for Machine Y to finish = (11/18) / (1/12) = 7.33 hours","Solve the following math problem: Machine X can complete a task in 9 hours, and Machine Y can complete it in 12 hours. After working together for 4 hours, Machine X breaks down. How long will Machine Y take to finish the task?
Answer: Machine Y will take 7 hours to finish the task.",Work Problems (Complex),Hard,0.03508771929824561,6.720628411503338e-232
42,"A shopkeeper sells an item for $150, making a 10% profit. What was the cost price of the item?",$136.36,"Selling price = Cost price * (1 + Profit %)
150 = Cost price * 1.1
Cost price = 150 / 1.1 = $136.36","Solve the following math problem: A shopkeeper sells an item for $150, making a 10% profit. What was the cost price of the item?
Answer: The cost price of the item was $136.36.",Profit and Loss,Hard,0.1111111111111111,0.0
43,Mike starts with 10 pencils. He gives away 2 pencils each day. How many pencils will he have after 5 days?,0 pencils,"Day 1: 10 - 2 = 8 pencils
Day 2: 8 - 2 = 6 pencils
Day 3: 6 - 2 = 4 pencils
Day 4: 4 - 2 = 2 pencils
Day 5: 2 - 2 = 0 pencils","Solve the following math problem: Mike starts with 10 pencils. He gives away 2 pencils each day. How many pencils will he have after 5 days?
Answer: He will have pencils after 5 days.
I have a bag with 12 red candies and 10 blue candies. What is the ratio of red candies to blue candies?
Answer: The ratio of red candies to blue candies is .
Write the sum of 68 and 34 in the box below.
Fill in the blank with the correct number: 2, 4, 6, __, 10, 12
A number that is divisible by 2 is called an ____ number.
Solve the following math problem: A shop has 320 chocolates. It sells 20 chocolates every day. How many chocolates will it have after 10 days?
Answer",Simple Equations,Easy,0.015503875968992248,5.3953855625775506e-232
44,A notebook costs $4.50. How much will 5 notebooks cost?,$22.50,5 notebooks * $4.50/notebook = $22.50,"Solve the following math problem: A notebook costs $4.50. How much will 5 notebooks cost?
Answer:
$

A notebook costs $4.50. How much will 5 notebooks cost?

Solve the following math problem: A notebook costs $4.50. How much will 5 notebooks cost?
Answer:
$

Solve the following math problem: A notebook costs $4.50. How much will 5 notebooks cost?
Answer:
$

Solve the following math problem: A notebook costs $4.50. How much will 5 notebooks cost?
Answer:
$

Solve the following math problem: A notebook costs $4.50. How much will 5 notebooks cost?
Answer:
$

Solve the following math problem: A notebook costs $4.5",Basic Arithmetic,Easy,0.018518518518518517,0.0
45,"Tom is 3 years younger than Jack. If Jack is 15, how old is Tom?",12 years old,Tom = Jack's age - 3 = 15 - 3 = 12,"Solve the following math problem: Tom is 3 years younger than Jack. If Jack is 15, how old is Tom?
Answer: Tom is 12 years old.

The above question is straightforward and can be answered within a few seconds. However, if you were asked to solve a question like the following, it would probably take you a little more time:

<blockquote>If Tom is 3 years younger than Jack, and Jack is 7 years older than Bill, and Bill is 15 years old, how old is Tom?</blockquote>

Most of you would try to answer the question by either using a pen and paper or by using your fingers to perform the calculation. That’s why the majority of us will probably not be able to solve this problem in our heads.

However, there is a special group of people in the world who can do these types",Age Problems (Basic),Easy,0.03973509933774835,1.6331268002276533e-155
46,A car travels at 50 miles per hour. How far does it travel in 4 hours?,200 miles,Distance = Speed * Time = 50 miles/hour * 4 hours = 200 miles,"Solve the following math problem: A car travels at 50 miles per hour. How far does it travel in 4 hours?
Answer: 200 miles

Write the following sentence in the negative: I can go to the park.
Answer: I can’t go to the park.

Write the following sentence in the affirmative: He does not eat meat.
Answer: He eats meat.

Write the following sentence in the negative: I am going to the store.
Answer: I am not going to the store.

Write the following sentence in the affirmative: They do not like to eat pizza.
Answer: They like to eat pizza.

Write the following sentence in the negative: She is not a good cook.
Answer: She is a good cook.

Write the following sentence in the affirmative: We do not have a dog.",Distance-Rate-Time,Easy,0.029411764705882353,1.5410733904009174e-155
47,John and Mike together have 90 dollars. John has 20 dollars more than Mike. How much does each have?,John has 55 dollars and Mike has 35 dollars,"Let Mike's dollars = x
John's dollars = x + 20
x + (x + 20) = 90
2x + 20 = 90
2x = 70
x = 35
John = 55, Mike = 35","Solve the following math problem: John and Mike together have 90 dollars. John has 20 dollars more than Mike. How much does each have?
Answer: John has $\displaystyle \square $ dollars and Mike has $\displaystyle \square $ dollars.

Solve the following math problem: John and Mike together have 90 dollars. John has 20 dollars more than Mike. How much does each have?
Answer: John has $\displaystyle \square $ dollars and Mike has $\displaystyle \square $ dollars.

Solve the following math problem: John and Mike together have 90 dollars. John has 20 dollars more than Mike. How much does each have?
Answer: John has $\displaystyle \square $ dollars and Mike has $\displaystyle \square $ dollars.

Solve the following math problem: John and Mike together have 90 dollars. John has 20 dollars more",Equations with Two Variables,Medium,0.1044776119402985,0.021124839829551288
48,"A solution contains 40% salt. If there are 20 liters of solution, how much salt is in the solution?",8 liters of salt,Amount of salt = 40% of 20 liters = 0.4 * 20 = 8 liters,"Solve the following math problem: A solution contains 40% salt. If there are 20 liters of solution, how much salt is in the solution?
Answer: liters.

Please note that the answer you are looking for must be a whole number in the format of ""a"" or ""a.b"". Do not enter any units.",Mixture Problems,Medium,0.10526315789473685,2.735641286106697e-155
49,A car and a bike together can cover a distance in 2 hours. The car alone can cover it in 1.5 hours. How long will the bike take to cover the distance alone?,6 hours,"Rate of car = 1/1.5 distance/hour, Rate of bike = 1/x distance/hour
Together: 1/1.5 + 1/x = 1/2
Solve for x = 6 hours","Solve the following math problem: A car and a bike together can cover a distance in 2 hours. The car alone can cover it in 1.5 hours. How long will the bike take to cover the distance alone?
Answer:
Let the distance be 30km.

Speed of car = 30/1.5 = 20 km/h

Speed of bike = 30/2 – 30/1.5 = 10 km/h

It will take 10 hours for the bike to cover the same distance.

Answer: 10 hours.",Work Problems,Medium,0.024096385542168672,6.130341565759569e-232
50,"In 3 years, Anna will be three times as old as she was 5 years ago. How old is Anna now?",7 years old,"Let Anna's current age = x
In 3 years, Anna's age = x + 3
5 years ago, Anna's age = x - 5
x + 3 = 3(x - 5)
x + 3 = 3x - 15
x = 7","Solve the following math problem: In 3 years, Anna will be three times as old as she was 5 years ago. How old is Anna now?
Answer: Anna is .... years old.

1) The product of 3 consecutive natural numbers is 7! + 1. Find the greatest of these numbers.
Answer: The greatest number is 

2) The sum of three consecutive even natural numbers is 126. Find the greatest of these three numbers.
Answer: The greatest number is 

3) 2017 is a prime number. Find the least natural number p for which 2017p is a prime number.
Answer: The number p is 

4) A five-digit number is equal to 20 times the sum of its digits. Find the smallest such number.
Answer: The smallest number is 

5",Age Problems (Complex),Medium,0.031007751937984492,6.453790928096595e-232
51,A laptop is priced at $900 with a 20% discount. What is the sale price?,$720,Sale price = $900 * (1 - 0.20) = $900 * 0.80 = $720,"Solve the following math problem: A laptop is priced at $900 with a 20% discount. What is the sale price?
Answer: The sale price is $

Solve the following math problem: A shirt is priced at $150 with a 30% discount. What is the sale price?
Answer: The sale price is $

Solve the following math problem: A pair of shoes is priced at $200 with a 45% discount. What is the sale price?
Answer: The sale price is $

Solve the following math problem: A pair of jeans is priced at $100 with a 25% discount. What is the sale price?
Answer: The sale price is $

Solve the following math problem: A pair of pants is priced at $150 with a 25% discount. What",Percentage Problems,Easy,0.0,0.0
52,A car travels 100 miles in 2 hours. What is the average speed?,50 miles per hour,Speed = Distance / Time = 100 miles / 2 hours = 50 miles per hour,"Solve the following math problem: A car travels 100 miles in 2 hours. What is the average speed?
Answer: A car travels at the rate of ______ miles per hour.
Your answer:
Solve the following math problem: A car travels 100 miles in 2 hours. What is the average speed?
Answer: A car travels at the rate of ______ miles per hour.
Your answer:

Find the average speed

a.     If a car travels at a speed of 200 km in 4 hours, what is the average speed of the car?

b.    If a car travels at a speed of 200 km in 4 hours, what is the average speed of the car?

<strong><em><u>Đề 2</u></em></strong>: Tìm x, biết:

a)",Distance-Rate-Time,Easy,0.04724409448818898,1.636487707165621e-155
